state,sex,race,age,year_1999,year_2000,year_2001,year_2002,year_2003,year_2004,year_2005,year_2006,year_2007,year_2008,year_2009,year_2010,year_2011,year_2012,year_2013,year_2014,year_2015,year_2016
3.0,1.0,1.0,7.0,409.9014423076921,410.398058252427,410.10459183673504,420.4409448818897,410.44086021505353,420.3414634146339,419.885558583106,409.53932584269666,419.4166666666663,420.23076923076894,399.5415472779366,370.20845070422513,349.61956521739165,340.3646112600535,350.1861702127659,330.0,319.91666666666663,319.91688311688284
3.0,1.0,2.0,-1.0,0.0,9.971014492753623,10.00563909774436,9.975609756097562,10.0,10.065217391304348,10.061224489795919,19.70373412522904,20.152121212121212,30.022313404698764,29.99128160418483,29.982948229529782,29.804801160995094,30.089553950235064,49.95460484564673,39.98054145461275,49.684747762871275,50.132840028188866
3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,1.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,1.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,1.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,1.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,1.0,3.0,-1.0,0.0,9.961538461538462,10.009925558312656,10.0,19.96814296814297,19.692307692307693,19.7014652014652,20.02654867256637,19.985611510791365,19.99435326223702,19.975163543630114,19.99562363238512,29.95229716520039,29.99726244817107,40.01498522624012,39.94065934065934,49.79837648743195,59.965513268893446
3.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,1.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,1.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,1.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,1.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,0.0,0.0,-1.0,81229.71599822177,81089.11042384477,79459.59928534231,77090.08559620504,77400.08743647093,76048.83987106981,76920.18344175006,78129.64781105444,77699.5989261285,75290.30167233196,76409.6106146902,75800.523833635,76739.29366204437,76619.80340636802,77330.13194124163,80320.23105991284,78010.65136296883,78279.52899149696
4.0,0.0,0.0,0.0,329.9970371700484,360.00237159357897,400.0024909702326,410.0,429.99736594927936,430.00086400900153,449.99642651525716,439.9964883577089,440.00348466549167,419.99833333333305,410.00081246036814,379.99924627102496,409.99920088876786,389.99697075614563,379.9992519095992,350.0,319.998005816369,309.9986628132684
4.0,0.0,0.0,1.0,1080.0009607857103,1049.9971159656461,1010.0028459522662,989.9971424722921,980.0,969.996098816574,940.0,920.0009638857173,940.0019808030693,940.0019599666382,980.0020136020863,970.0039543013233,1010.0030272754532,1020.0030046247681,1059.99488377481,1050.0,1100.003087401529,1079.9949990739028
4.0,0.0,0.0,2.0,3239.9932610911073,3020.0042395782853,2820.0080977472735,2910.00645189898,2640.0,2479.990263436849,2399.9961025990783,2300.001938866691,2320.0040909171134,2200.006083958625,1979.9904667443366,1839.9981774238329,1749.9964286443062,1670.001729852914,1530.0048152577551,1529.9934970407262,1559.998324004341,1449.996855993667
4.0,0.0,0.0,3.0,5739.995403513862,6319.975250820417,5669.982725001511,6130.009360064779,6209.990590623927,5959.977494826858,5849.9955948131665,6359.976057462029,6170.018638371774,5749.982523194827,5670.017397841378,5619.986925367529,5599.977682307691,5279.995675817406,4979.9916052795925,4799.979247371276,4660.012397903535,4239.992249974877
4.0,0.0,0.0,4.0,9319.97633857155,8200.0,8879.946812971002,8429.971657514216,9370.040208552395,8970.0,9339.97191343473,9839.98080056169,9569.98177993119,10000.03729847171,9880.00895381709,10280.0,10669.953973704403,10620.018335318911,10770.036915167206,11309.980744675222,11390.038518443347,10950.027707957413
4.0,0.0,0.0,5.0,16710.11413154881,14979.896409246165,14169.925958825252,14039.950844639172,13560.0,13139.9312497822,12940.067725052384,13030.068223467308,12630.086429891413,12130.05962641325,12759.899171882154,12970.08002097713,12750.056510947781,13869.961829540358,14100.0,15159.942791013907,14910.0,14790.052133147365
4.0,0.0,0.0,6.0,25989.800898852467,26069.933891212386,25910.06495199496,24440.0,23540.05883676256,24259.694619973656,23260.0,22069.943521764846,20480.0,20120.210229350563,19830.156949135056,19520.154662864097,19509.897315789083,18820.098668344126,19080.098709226968,19640.200351942036,17940.045109379458,18660.046189262077
4.0,0.0,0.0,7.0,15909.841675788093,18009.305638554182,17759.66991915195,16950.153324287003,18070.0,17149.27588245211,18950.152539644256,20429.685643945584,22529.504798886122,21090.0,22179.5466684839,21450.28668805082,21989.427530101566,21869.72054689551,22130.0,22610.13972314863,22110.53596751724,22599.457285224602
4.0,0.0,1.0,-1.0,8160.577867769357,8389.510801812752,8170.498635104813,8389.512744308608,8479.109638514752,8659.995577412374,7790.482371280023,8559.597505149704,8869.368247692524,8379.854301749987,9279.599051386389,8569.481366937902,9020.11997394937,8379.738653674103,8969.872392132282,9010.057050235144,9119.504861466303,8980.18447273037
4.0,0.0,1.0,0.0,99.994983067854,109.99865574972506,129.99544711650714,180.00821917808213,170.00193754273988,140.00470008952553,90.00098977235238,140.0061002178649,140.00150748357922,130.0041489361702,109.99540805677314,119.99754022752899,149.99420849420852,109.99794967381177,120.0011026371405,110.00100419937921,169.99526110388408,110.00315970892379
4.0,0.0,1.0,1.0,329.9906239345381,270.00471231601597,250.0,309.9943206106869,439.99451542536667,369.9953441550268,339.9956443761211,249.99194431913384,229.99260021877606,219.99300788202385,220.00550860719875,239.99703740278989,259.99218186191956,269.99683154374236,359.9917648404438,239.99340550640198,289.99538975147055,319.99511674042435
4.0,0.0,1.0,2.0,540.002788968082,730.0075071986827,700.010820280297,559.9941569282141,710.0,710.0038264618707,499.99177676662396,330.0036933407949,440.00760850769524,479.9971533625904,609.9813284358739,290.00181715646335,410.0052882755065,339.9977873226602,280.00737812911717,290.0,260.00687285223364,279.9907254057636
4.0,0.0,1.0,3.0,1009.9921056745347,1049.9763850363593,1149.9756200975175,1040.0283939662827,919.987860394535,1470.018840115351,1289.9839602113773,1240.0300260306278,1540.0272518138336,870.0,1119.993639254884,1039.9824630431094,1000.0,810.0046402383142,960.0167627029872,809.9809007309595,720.0,659.9799050054801
4.0,0.0,1.0,4.0,1340.0525765105933,1380.0177172936214,1400.0525131282845,1379.9170673076892,1469.949304517759,1390.0612199955988,869.9817322834651,1670.0167957356987,1489.927726038033,1480.0551261756182,1590.0,1669.9291051112295,1829.9852597664071,1839.9425852250586,1679.974589730013,1960.043225759033,2130.045600513798,2010.0139690041058
4.0,0.0,1.0,5.0,1360.0877985797285,1409.9699232081925,1269.8697970063536,1500.0893388922002,1389.9732538002665,1390.0781484257852,1559.9713656387605,1910.0693914623048,1799.8394863563406,1770.0620943694144,1779.909137314961,1719.8844280194792,1710.1123890897104,1569.925838450633,1710.0775275804797,1879.9186264608231,1799.9011803458627,1720.0
4.0,0.0,1.0,6.0,1770.1601809954686,1710.303730017764,1639.8585597240224,1669.7873514431224,1629.7961650687766,1399.8256537982593,1400.0569568755097,1160.0,1369.7823669578997,1540.1193335916325,1730.1960710238045,1600.0585865983157,1669.7693370165798,1540.0,1750.110899873255,1619.8021374045768,1599.9055211101245,1640.0
4.0,0.0,1.0,7.0,720.2742857142864,749.310661764705,710.5308411214945,729.7306273062732,729.4748201438854,800.0,840.4104234527689,859.4633385335428,909.8659793814439,919.6166666666646,1059.5864759427811,949.6455223880611,940.2201405152247,929.8955056179757,939.6944745395442,1000.3105590062098,1019.6973293768547,1060.2022900763352
4.0,0.0,2.0,-1.0,13940.612065129546,14960.506612402258,14440.02614202841,15609.246858228142,17070.266962958205,16149.987547682153,16929.841865328413,17629.598588431054,17430.45061454862,18160.594470646378,19740.422638431777,19490.14881738169,20550.30608653762,20679.53949655707,21299.575508304533,23189.358383645478,22920.200728297677,24630.088262436966
4.0,0.0,2.0,0.0,470.00177398656257,549.9950139609093,540.0018992016312,599.9979406212464,589.9950201725214,559.9981346080183,560.0018565792526,659.9978191550875,549.9981888233934,620.0,590.002824002425,559.9982528118815,609.9963085116034,569.996637019338,559.9959311787953,539.9984510799414,529.998474864033,529.9969096660398
4.0,0.0,2.0,1.0,969.9973116789547,1110.0040970370285,1080.0,1169.9978940168455,1079.9990357056765,1119.9950269521432,1160.0030774672794,1000.0026392652303,1100.0,1049.9981859645502,1139.9970742974476,1189.9959626802358,1200.0040188214818,1160.0009627594688,1159.9952372740768,1130.002743695167,1099.9955948547904,1130.0008911882767
4.0,0.0,2.0,2.0,1439.9981791052353,1490.0054890403358,1520.001776115914,1430.001616020068,1449.9968285908026,1539.9983669660535,1409.9927150607118,1410.0028546844107,1229.9975415979575,1399.9931193111413,1430.0013891587346,1319.9961901829881,1390.0039698028436,1409.9946777389794,1300.002440627056,1360.0025417472627,1389.9987124861045,1409.9961086988512
4.0,0.0,2.0,3.0,1480.0,1649.9963663590925,1719.9825331058632,1729.990070216394,2369.9957247226625,2160.0,1929.9875550110428,2680.0,2379.989539534408,2479.9826306205246,2560.0102741100477,2209.9942702324324,2360.008787389833,2769.993331327131,2589.9909386698428,2749.9844180274968,2670.0029485169166,2780.01201694477
4.0,0.0,2.0,4.0,1780.0250904477768,2219.9496826835853,1920.0081290486532,1739.9793741109531,2100.0077470763954,1760.0182522123926,2320.0298853536005,2429.9926703465817,2859.9675322832345,2859.992383894313,3039.9924108145797,3050.021591901282,3190.0069527691003,3310.0,3539.993068473319,3789.99296885149,3909.9794376467785,4360.029179982218
4.0,0.0,2.0,5.0,2409.980789159021,2469.961791321823,2080.030692046636,2999.893017616424,3070.0844624802294,2489.9339303482593,2859.9266007956003,2639.967092552203,2559.9540697326793,2800.0477326968944,3069.950449238723,3089.936074476319,3239.921610374519,3069.930574400712,3259.930955608256,3749.940329381776,3849.985674951603,4199.941375580113
4.0,0.0,2.0,6.0,2530.188384214442,2570.1834076717264,2660.1296506904955,3059.76898686395,3409.855304101864,3489.8140897589433,3389.7878863721876,3409.8772498200337,2970.034307496827,2970.099519714046,3520.113511770405,3729.845372577484,3900.0768624359293,3549.831241680937,3680.067491976147,4279.924541607916,3809.967549612453,4270.035199076771
4.0,0.0,2.0,7.0,1430.3479318734799,1450.3401094605124,1509.8880652335026,1499.6799431009981,1520.3013879709215,1540.1933458882647,1790.1021689497704,1919.7980010520819,2170.4123515439474,2390.405944798301,2710.3132947977,2690.3898550724557,2800.271142672675,2949.824925816013,3159.6527472527514,3479.5578144853744,3610.254464285711,3770.0835920177383
4.0,0.0,3.0,-1.0,7059.853482965279,6859.6883365284575,7720.02375409655,8389.90003716985,8169.641635103465,8590.314066281468,8629.69065428544,9709.771266492546,9349.937586342223,9609.849193841019,10549.45346648072,10630.080777238954,10790.32136284739,11470.16856831755,12220.0546512914,11819.729993569963,12239.60098076997,12090.212049095826
4.0,0.0,3.0,0.0,39.999474099395215,39.99898134589673,50.00058596038908,70.0,69.99807987711215,79.99956836085033,59.99967826693121,60.000966754390674,49.99866659555177,60.00125812539317,59.99969222877662,70.0,70.00033695966113,59.99858397054659,69.99867855963,69.99899885583525,59.99941849195581,60.0
4.0,0.0,3.0,1.0,120.00142670312688,130.0,139.99806314158434,139.9992413568874,139.99887676508348,139.99815010570822,149.99882619923312,159.9987670493951,169.9991307238003,170.00130118637588,170.00043403885917,169.99869505143033,189.99765124731132,189.99954573710136,190.00087169958476,209.9981618049325,199.99831925711175,200.0
4.0,0.0,3.0,2.0,190.0,249.99852363657826,230.00264003673095,280.0007930438722,340.0028508342881,269.9977717256747,320.0,340.00271226101506,339.997331589274,320.0,390.0019892377141,319.99676873753566,320.0,330.0032215551323,359.99653145775125,389.99907195888056,360.002534794752,329.9969436662113
4.0,0.0,3.0,3.0,550.0021325268505,499.99257361405097,619.9892439540612,569.9962006332277,640.0061670895834,640.0059872770363,630.0076291968155,760.0044853635505,710.0081707808272,780.0,649.9964374777342,789.9893156613464,710.0056737966485,879.9906964450893,999.9921640329125,710.0036460740507,719.9981811292143,720.0035693039858
4.0,0.0,3.0,4.0,769.973642774012,589.9806035899792,950.0058396852726,1319.9621103392863,749.9959772580979,869.9912663755473,1010.0047300145188,1099.9854188759264,990.0165399715967,1130.0044533774721,1199.9955177050654,1349.995172364465,1400.018840628468,1509.985299844233,1619.9847596349803,1749.9786747905525,1510.0134134786188,1580.0091210852906
4.0,0.0,3.0,5.0,1439.9704706244197,1419.9716255370156,1320.02507836991,1370.0,1430.0,1440.0242894492665,1459.9764686920812,1949.9546862896968,1650.0244571259225,1740.0123693751298,1850.0250881475458,2000.0,1639.9696764252756,1800.0,1759.9904746441455,2109.95721816708,2350.033358569131,2229.9800134438688
4.0,0.0,3.0,6.0,1889.924520766776,1850.0,2080.0,2170.0731255265423,2209.8940556088164,2389.9268330016794,2460.1443661971794,2579.9267149552643,2620.07219619729,2489.9338118022297,2819.8912037037,2229.8887086712475,2610.030727572396,2719.8779721848337,2849.8480810234664,2380.024111032311,2629.949442522119,2550.0233516483518
4.0,0.0,3.0,7.0,1180.0,1269.791803278688,1410.0,1559.888809693515,1709.7716955941278,1830.341205717833,1659.5310734463246,1799.9052132701372,1889.817391304341,1999.9110320284674,2359.610561056094,2620.2052487269784,2660.2820784729547,2660.3454545454624,2750.2487937273822,2769.7678770949788,2869.6320512820557,2900.208483105667
4.0,1.0,0.0,-1.0,86629.80083497101,81279.82408937182,90560.16358704182,81720.24750524585,85129.56927204497,83730.14246799421,81020.66419714842,79560.59829467311,78599.33719893312,79090.43236487314,80500.02872207823,79329.49337816285,79449.36571064962,78799.60088531635,77579.7958434679,77050.64693887574,76209.3323869071,75640.26378938666
4.0,1.0,0.0,0.0,90.00065182753126,99.99906640214728,109.99903241412676,109.99952759287096,119.99873313485783,109.99930619796487,119.99898249035483,129.99860461122324,120.00051564111381,130.00027953983445,120.00077347828888,119.99922545665783,130.00054693087637,119.9989910667367,110.00047081986858,100.00088175645887,90.0006211751714,79.99980771079704
4.0,1.0,0.0,1.0,439.9987739065006,440.0012663814113,440.0017418844025,379.9988428158145,420.0013055912459,389.99876306970145,380.0012381883348,369.99837022354353,430.0009552371435,420.00139226519303,370.0012149205376,409.99866299988076,409.9978113489565,439.9976807438488,440.0009131661959,399.99796334012217,399.998792647222,379.9996205918764
4.0,1.0,0.0,2.0,1630.004690073881,1559.9977273886127,1700.0050813387886,1510.0,1489.996453394268,1530.0025006946385,1330.00112334876,1229.9956798904168,1249.994249383536,1129.9956437094038,1080.004362402555,1030.0042880932542,949.9969396959034,929.9989831620361,850.0009428311541,789.9982175090245,769.9973557389621,819.9971529425374
4.0,1.0,0.0,3.0,3420.0109776354893,3419.994634662913,3969.9939324004904,3529.9918757192,3539.9918910251436,3400.010389531,3719.985777968072,3460.0106089409182,3529.997280473304,3520.005464184002,3569.9888016687582,3370.0053456002097,3319.98916325297,3269.9945125941636,3130.0,2869.9898298177645,2760.007532408455,2659.9950023485276
4.0,1.0,0.0,4.0,5550.02029572026,5779.979337710494,5809.979878555632,5389.988311829098,6629.965585258195,6189.987590092145,6240.0,6229.976382281065,6010.0,6300.0,6539.971097499438,6410.005551706163,6580.005542966339,6639.994399223935,6390.021436838404,6820.011391347995,6430.016041179774,6459.97852000861
4.0,1.0,0.0,5.0,12759.962661672645,12370.073340645564,12230.018509270049,11340.0,10800.0,10060.046781994177,9830.0,9350.029141343231,9490.043560751074,9730.04292647064,9820.042018484617,9689.945834905657,9850.0,10450.026297908873,10510.037828888248,10730.037059636305,10870.036152191704,10669.954137608827
4.0,1.0,0.0,6.0,27839.801801159803,24719.913101557493,25700.0,25510.133604510407,26430.04641809793,25750.091730045424,23530.12762380085,21850.040614892718,21859.95837776015,21280.12444687147,20120.16064513545,19819.799307397556,18850.0,17870.111200995485,17459.85556520674,17340.106779974714,16659.898344384757,16389.967095620752
4.0,1.0,0.0,7.0,32320.0,30279.86999270035,38210.16231945353,31530.133099753108,33119.58699808527,33840.0,33520.53921016847,34650.54444750065,33579.360234718544,34230.25387525027,36419.868353513935,36219.742206404175,36729.359233803436,36389.496558641586,35959.87606410697,34860.47980180314,35099.39647168087,35010.36419432136
4.0,1.0,1.0,-1.0,8110.591467169263,7929.495134021994,8510.393199740094,7800.515897242937,8159.675053820048,7310.054854375084,7860.199217558846,7529.43506702526,7620.007674719295,7980.425265713364,8389.809037307472,8270.511960482336,8139.703061777616,8290.516897695812,8080.04058611678,8350.128041068285,8309.657867784475,8240.488012757183
4.0,1.0,1.0,0.0,10.000521648408972,10.0,19.999512967247046,10.000239377618193,10.00023699490461,19.998815867377147,9.999881009043312,19.999528857479387,19.99953325554259,20.000228128208054,10.000221508472698,29.99902755267423,10.000204666393778,19.999400898652024,9.999801331081752,9.999899739322238,10.000206910821436,9.999462249946225
4.0,1.0,1.0,1.0,110.0,120.0027694438034,120.00213713268029,90.0010886657796,109.99865080338529,99.99938218213272,89.9971642825635,80.0005116398056,70.0,69.99775727284378,80.0,109.99722099412621,79.99752964426877,80.00048531909731,79.99857304239254,59.99896079903008,50.0,49.99864248479583
